customer_id,gender,usia,kota,tenure_bulan,paket,jenis_jaringan,kuota_gb,biaya_bulanan,punya_streaming_bundle,punya_ewallet_linked,metode_bayar,jumlah_komplain_6bln,skor_kepuasan_csat,pernah_upgrade_paket,total_pemakaian_data_gb,frekuensi_login_app,churn,is_unlimited,tenure_group,usage_per_cost,high_complain_flag,low_csat_flag,engagement_score
CUST-01101,1,1.5701851207779294,1,-0.7197905804985232,2,0,999,1.3397092222341636,1,0,0,0,1,1,-0.7368388850239519,-0.7251643709884267,0,1,1,-0.6615108146609445,0,1,-1.6590019314587725
CUST-01102,0,-1.1075527703632313,7,0.809485344340179,2,1,100,0.58497452241162,0,0,0,2,2,1,-0.846465908267697,-0.368467680880986,1,0,3,-0.6897336678633701,1,1,-0.8610165525865369
CUST-01103,1,0.6032242156436214,7,-1.5800082882202933,1,1,10,-0.09225192155345294,0,0,2,3,4,0,-0.36503157125149155,-1.0818610610958674,0,0,0,-0.3557388526329823,1,0,0.23478203200309983
CUST-01104,1,-1.1075527703632313,3,-1.6277981608715026,2,0,25,-0.8956040243487184,0,1,0,1,2,1,4.458557451473289,0.34492569933389533,0,0,0,4.7483700854141615,0,1,-0.3242162010106978
CUST-01105,1,0.1569345671200946,1,-0.28968172663763814,2,0,50,-1.7766197101675014,0,0,2,0,3,1,4.028634607306554,0.34492569933389533,0,0,2,12.41828871171958,0,0,0.32360703872241003
CUST-01106,1,0.00817135094558566,6,0.9528549622938074,1,1,100,-0.6517403736548733,0,1,1,0,5,1,-0.7645758427121284,1.771712459763658,0,0,3,-0.5649960054165091,0,0,1.9555363555383247
CUST-01107,0,-0.14059186522892328,2,1.0484347075962264,1,2,999,-0.23546356864881926,0,1,3,2,4,0,0.934643017565919,-0.011770990773545355,0,1,3,0.571514421439613,1,0,0.7024441857367322
CUST-01108,0,0.5288426075563669,5,0.14042712722324685,0,2,999,-1.0344665107947677,1,0,0,0,2,0,-0.04209413531058001,0.701622389441336,0,1,2,0.3022225531249882,0,1,-0.4184651244614547
CUST-01109,1,1.1238954722544026,5,0.37937649047929406,0,1,5,0.48540980897547054,1,1,1,0,2,0,-0.5010747446744522,-0.368467680880986,0,0,2,-0.5093596092403783,0,1,-0.8435060065955081
CUST-01110,0,-0.6612631218397045,6,0.6183258537353413,1,1,25,0.45294643127164014,1,1,2,0,3,0,-0.3505026886529229,0.701622389441336,0,0,3,-0.42799119822599696,0,0,0.23551861328761736
CUST-01111,1,1.1982770803416571,6,0.5705359810841318,1,1,5,-0.4973451706041204,0,1,0,1,4,0,0.2914097607020178,-0.368467680880986,0,0,2,0.25357727588120277,0,0,0.5359098535008294
CUST-01112,1,-1.1075527703632313,2,0.809485344340179,2,2,10,-0.17597326405280464,1,1,1,0,5,0,-0.6417407443787756,-0.368467680880986,0,0,3,-0.5260946372747686,0,0,1.1582205960156506
CUST-01113,1,-0.735644729926959,7,-1.6277981608715026,0,1,10,-0.19709775863520163,1,1,3,0,1,0,1.1413493927182818,-0.7251643709884267,0,0,0,0.6879622527203036,0,1,-1.5637820599511516
CUST-01114,1,-0.6612631218397045,1,-0.28968172663763814,1,2,10,0.3664291997834417,0,0,2,1,2,1,-0.3782396463410993,-0.011770990773545355,0,0,2,-0.4321452448716554,0,1,-0.7033546767323218
CUST-01115,1,1.5701851207779294,2,1.1440144528986451,2,2,10,-0.8252408181294115,0,1,0,1,1,0,2.1081804892775753,-0.7251643709884267,1,0,3,2.2257851308275507,0,1,-1.5147659235632622
CUST-01116,0,-1.3306975946249946,5,-0.2418918539864287,2,0,25,2.6610968396920467,0,1,1,0,4,0,-0.8121249130347167,-0.368467680880986,0,0,2,-0.7102285958597514,0,0,0.47996315684498053
CUST-01117,0,-0.36373668949068666,6,-1.245479179661827,1,2,25,-1.1806293740450278,0,0,1,1,1,0,1.8275088936234087,-0.368467680880986,0,0,4,2.7969617772637525,0,1,-1.3950714648291749
CUST-01118,0,-0.2893550814034322,0,0.5227461084329224,1,1,999,-0.8148338980042601,1,0,3,0,1,0,-0.8702404434289911,2.4851058399785395,0,1,2,-0.6447763123737117,0,1,-0.46045025767895026
CUST-01119,1,1.0495138641671482,7,-0.7197905804985232,1,0,25,0.18624968716888107,1,1,2,3,4,0,-0.41654306410096203,-0.011770990773545355,0,0,1,-0.4305049440194207,1,0,0.6339421262766078
CUST-01120,1,-0.06621025714166881,0,-0.002942490730381495,2,0,5,2.3165617695039673,0,0,3,0,4,0,-0.14379631350056038,-1.438557751203308,0,0,2,-0.49792256168338533,0,0,0.11207428619598621
CUST-01121,1,1.644566728865184,5,0.04484738192082795,1,1,50,-0.5656891236648159,0,0,2,0,4,0,0.2841453194027335,0.34492569933389533,0,0,2,0.2870190764901208,0,0,0.8033893026831022
CUST-01122,1,0.8263690399053848,3,0.6661157263865507,2,0,10,-0.9204563709162439,0,0,0,2,1,0,-0.3564463224432464,-0.368467680880986,0,0,3,-0.10738879921862492,1,1,-1.5057930242791406
CUST-01123,1,0.7519874318181303,1,1.4307536888059018,1,0,5,-0.32462136195981756,0,1,2,1,3,0,-0.9118458799612558,1.0583190795487767,0,0,3,-0.7037572940993263,0,0,0.3409836608435271
CUST-01124,0,0.9007506479926393,2,0.6183258537353413,2,1,100,0.7500872999196182,1,0,2,0,4,1,-0.6126829791816384,-0.7251643709884267,0,0,3,-0.5836706959277455,0,0,0.3561505391110909
CUST-01125,0,-1.1819343784504857,6,1.6697030520619491,2,0,100,0.8218484506333484,1,0,2,0,1,0,-0.5030559559378934,1.0583190795487767,1,0,3,-0.5373522172805796,0,1,-0.977530319410208
CUST-01126,0,-0.14059186522892328,0,-1.675588033522712,2,0,25,0.5782954542715973,0,1,0,0,4,1,0.8362428581483409,0.701622389441336,0,0,0,0.1488995483991035,0,0,0.9653032614070318
CUST-01127,0,0.3056977832946035,3,0.9528549622938074,2,1,10,2.5486205555782377,0,0,1,1,1,0,0.4565106993221157,-0.011770990773545355,0,0,3,-0.3322537476619047,0,1,-1.330654083401375
CUST-01128,0,-1.0331711622759767,5,-0.28968172663763814,2,0,25,0.8293041546036064,1,1,0,0,5,0,-0.6648548757855892,-1.0818610610958674,0,0,2,-0.612098003237318,0,0,0.8892010223293862
CUST-01129,0,-1.3306975946249946,0,0.7616954716889696,1,1,25,1.1171253932887626,0,1,0,2,2,0,-0.3207845197013053,2.1284091498710986,0,0,3,-0.48006510835298893,1,1,0.1031013869118645
CUST-01130,1,-1.2563159865377402,5,-1.436638670266665,2,0,999,1.2732291951660324,0,1,1,1,5,1,-0.6146641904450795,3.198499220193421,0,1,0,-0.6105069508126871,0,0,2.4988320148049095
CUST-01131,0,1.0495138641671482,2,0.04484738192082795,1,2,5,-1.0007605157625612,1,1,2,2,2,0,-0.9699614103555303,0.34492569933389533,0,0,2,-0.737012349845891,1,1,-0.5994297536804037
CUST-01132,0,0.5288426075563669,2,-1.6277981608715026,1,0,10,-0.21278580240595202,1,1,2,0,5,0,-0.4343739654719326,-1.7952544413107487,0,0,0,-0.3800112675077032,0,0,0.6330381401547004
CUST-01133,0,-0.735644729926959,2,0.5227461084329224,2,2,100,-0.8014757617242151,1,0,0,0,3,0,0.6889728208992135,0.34492569933389533,0,0,2,0.8331295028797143,0,0,0.15429378618582834
CUST-01134,0,0.8263690399053848,6,-1.0065298164057799,0,1,999,-0.7335977901616607,1,1,2,1,1,0,-0.3835228763769425,-0.7251643709884267,0,1,1,-0.20878366212490154,0,1,-1.6410896138580071
CUST-01135,1,0.6776058237308759,0,-1.245479179661827,1,2,50,-0.415798408429427,0,1,0,0,4,0,-0.29238715825864847,1.0583190795487767,0,0,4,-0.23184611267301852,0,0,1.0420081578992817
CUST-01136,0,1.1238954722544026,4,-1.4844285429178743,1,1,10,0.33645105673636383,0,0,2,2,4,1,-0.9686406028465694,-0.368467680880986,1,0,0,-0.7493082087537237,1,0,0.47202816755267885
CUST-01137,1,1.4214219046034204,1,-0.815370325800942,1,1,10,2.212647895418501,1,0,3,0,5,1,0.5403819761411254,0.34492569933389533,0,0,1,-0.2736383700016338,0,0,1.4859992676259208
CUST-01138,0,1.347040296516166,7,1.5741233067595302,1,0,999,0.6915289583198863,0,0,1,0,2,0,-0.43767598424433457,-0.011770990773545355,0,1,3,-0.496261131180186,0,1,-0.7063679638053479
CUST-01139,0,-1.1075527703632313,6,1.6219131794107395,0,1,50,0.44673334462975867,0,0,0,1,5,0,-0.05464180664570742,-0.368467680880986,0,0,3,-0.27283021188614276,0,0,1.1879851761036513
CUST-01140,0,0.9751322560798937,6,-1.4844285429178743,2,1,25,-0.39513989534517135,0,0,3,0,2,0,0.1454605309618512,-1.7952544413107487,0,0,0,0.09049939607190643,0,1,-1.3464236190835441
CUST-01141,1,-0.36373668949068666,6,1.6219131794107395,2,1,25,2.426067421567127,0,0,1,1,2,1,-0.8992982086261283,-0.368467680880986,0,0,3,-0.7341785758770276,0,1,-0.8636950299847821
CUST-01142,0,-0.36373668949068666,6,0.2837967451768752,1,0,5,-1.2224123817116803,0,1,0,3,2,0,-0.8623155983752264,0.701622389441336,0,0,2,-0.5908541768457635,1,1,-0.4600484860692132
CUST-01143,0,0.5288426075563669,6,-0.6242108351961043,2,1,100,0.8668933287869888,1,1,1,1,1,0,-0.888731748554442,-0.368467680880986,0,0,1,-0.7153513302412315,0,1,-1.5327786840664621
CUST-01144,1,0.380079391381858,5,1.4785435614571112,1,1,5,-1.5341540039680797,0,0,0,1,3,0,-0.5704171388948933,1.0583190795487767,0,0,3,0.008931800941095334,0,0,0.3582933210296869
CUST-01145,1,-0.2893550814034322,5,-0.9109500711033609,2,1,999,0.1012857273411529,0,1,3,0,5,1,-0.13587146844679562,-1.0818610610958674,0,1,1,-0.25157052289106824,0,0,0.9160192772793174
CUST-01146,0,1.7189483369524383,6,-1.1021095617081986,2,1,10,1.2901598562651593,0,1,3,2,4,1,-0.5023955521834129,-1.0818610610958674,0,0,1,-0.5662834893263381,1,0,0.22781799076766218
CUST-01147,0,-1.1075527703632313,1,-0.9587399437545704,0,0,5,-0.023752641326710514,0,1,0,1,4,0,-0.6925918334737657,0.34492569933389533,0,0,1,-0.5736950873328635,0,0,0.7538709517830419
CUST-01148,0,-1.4050792027122492,2,-1.245479179661827,2,1,5,1.7361041499861973,0,1,3,2,4,0,0.29867420200130207,-0.011770990773545355,0,0,4,-0.3024022018824146,1,0,0.6702020140553537
CUST-01149,0,-1.6282240269740125,1,-0.09852223603280039,2,0,25,-0.8977786046733769,1,1,3,1,2,1,1.0026646042773995,0.34492569933389533,0,0,2,1.2581323957280823,0,1,-0.4994221038234192
CUST-01150,1,1.1238954722544026,4,-1.245479179661827,1,1,5,-1.793239716934534,0,0,1,0,5,0,-0.981188274181697,-0.7251643709884267,0,0,4,-0.7289936186016789,0,0,1.007087508819659
CUST-01151,0,-0.2893550814034322,4,-0.9587399437545704,1,1,10,-1.1782994665543223,1,0,0,1,5,0,1.3975860494566739,-0.011770990773545355,0,0,1,2.2483633215473833,0,0,1.3955336935001856
CUST-01152,1,-0.21497347331617772,5,-0.4808412172424759,1,0,100,-0.3718408204381161,0,1,1,1,4,1,-0.789010781627903,-1.0818610610958674,0,0,2,-0.6114008058336767,0,0,0.2132872508821813
CUST-01153,0,0.5288426075563669,2,0.4749562357817129,2,0,100,0.3425088162121984,0,1,2,1,1,0,-0.831276621914648,1.0583190795487767,0,0,2,-0.6748508475220183,0,1,-0.9941703602468069
CUST-01154,1,-0.21497347331617772,5,1.1918043255498547,0,1,25,-0.6655644914330594,0,1,2,1,1,0,-0.9303371850867068,-1.438557751203308,1,0,3,-0.7077276157317268,0,1,-1.9366595947543774
CUST-01155,0,0.23131617520734904,2,-1.4844285429178743,1,1,5,0.10780946831512819,1,1,1,1,2,1,-0.4231471016457659,-0.011770990773545355,1,0,0,-0.42372765576388915,0,1,-0.7056313825208304
CUST-01156,1,-1.5538424188867581,2,0.4271663631305035,1,0,5,0.593051535046066,0,1,3,0,5,0,0.054985216598037595,-0.011770990773545355,0,0,2,-0.24302709937849098,0,0,1.3274668866172765
CUST-01157,0,-1.1819343784504857,1,-1.3888487976154553,2,0,50,-0.8504038190290313,1,0,3,1,3,0,0.6539714219117527,-1.0818610610958674,0,0,4,0.8516646988706273,0,0,-0.3831761847395728
CUST-01158,1,1.495803512690675,1,1.6697030520619491,2,0,25,-0.8286580157824462,1,1,0,0,5,0,-0.9012794198895695,-0.7251643709884267,0,0,3,-0.6736616742459554,0,0,1.0111387058845045
CUST-01159,1,-0.14059186522892328,6,-0.815370325800942,1,1,999,-1.2979013844105394,0,0,2,0,2,0,-0.005771928814158426,-0.011770990773545355,0,1,1,0.6255425616804499,0,1,-0.6844714110746923
CUST-01160,0,-1.1819343784504857,0,1.1918043255498547,1,0,25,1.7365701314843378,0,1,1,1,4,1,0.8448281069565858,-0.7251643709884267,0,0,3,-0.10785746311780253,0,0,0.43004303433518326
CUST-01161,1,-0.43811829757794113,4,0.9050650896425979,2,1,25,1.7816150096379786,1,0,2,0,1,0,-0.6549488194683833,-0.368467680880986,1,0,3,-0.6435588744354531,0,1,-1.5209264215792264
CUST-01162,0,-0.58688151375245,1,-0.6242108351961043,1,1,50,0.0963152580276479,0,1,0,2,3,0,-0.4211658903823248,-0.011770990773545355,0,0,1,-0.4209362391943877,1,0,-0.03591159005706753
CUST-01163,0,-0.8100263380142134,1,-0.6242108351961043,1,2,999,-1.1257988844304243,0,0,3,0,1,0,-0.007092736323119299,2.84180253008598,0,1,1,0.42526315691802025,0,1,-0.2827667632728512
CUST-01164,0,-0.735644729926959,0,-0.6720007078473137,2,2,100,2.110442620159551,1,0,3,0,1,0,-0.44560082929809924,-0.011770990773545355,0,0,1,-0.5840936889808825,0,1,-1.3763890849764135
CUST-01165,1,0.8263690399053848,3,-0.14631210868400982,1,1,5,-0.8272600712880229,0,0,2,1,4,0,0.9478510926555269,-1.0818610610958674,0,0,2,1.1103104648646485,0,0,0.301342195349496
CUST-01166,1,-1.3306975946249946,3,-0.2418918539864287,2,1,25,-1.2710297846844023,1,0,1,1,2,0,-0.8332578331780892,-1.438557751203308,0,0,2,-0.5431419261096868,0,1,-1.262118542973773
CUST-01167,1,-0.6612631218397045,2,0.5227461084329224,0,1,999,-0.8472972757080905,0,1,1,0,5,0,-0.1266258158840701,1.0583190795487767,0,1,2,0.08496410010551729,0,0,1.720031230297606
CUST-01168,0,-0.14059186522892328,1,-0.14631210868400982,1,2,100,-0.9375423591814179,0,1,2,0,5,0,1.5309876078617126,-0.011770990773545355,0,0,2,1.8660539704826282,0,0,1.4022968489307548
CUST-01169,0,0.1569345671200946,0,0.9528549622938074,1,1,100,-1.0959760685493938,1,0,2,0,5,0,-0.8398618707228931,-0.011770990773545355,0,0,3,-0.5821214772532952,0,0,1.2821001756844963
CUST-01170,0,1.347040296516166,2,-0.14631210868400982,0,0,5,-0.676903374554493,1,0,3,1,3,0,-0.3346529985453935,-0.7251643709884267,0,0,2,-0.18494888048101438,0,0,-0.2993733231419721
CUST-01171,0,1.495803512690675,3,-0.6720007078473137,1,2,25,0.007468119048743397,1,1,2,1,3,1,0.16131022106938048,-1.0818610610958674,0,0,1,-0.04676626836963023,0,0,-0.40815298647820986
CUST-01172,1,-0.735644729926959,5,-0.6242108351961043,2,0,100,0.849186031857627,0,1,3,0,2,0,-0.5605110825776874,2.1284091498710986,0,0,1,-0.5654813668815086,0,1,0.09094779571732675
CUST-01173,1,0.1569345671200946,4,0.7616954716889696,1,2,5,-0.30784602802673755,0,1,3,1,4,0,0.19367000503891982,0.34492569933389533,0,0,3,0.0881863578656294,0,0,0.7988024101386071
CUST-01174,1,-1.6282240269740125,1,-1.245479179661827,0,0,100,-0.30101163272066805,0,1,1,1,4,0,-0.809483298016795,1.771712459763658,0,0,4,-0.6313202727778634,0,0,1.2836403001884873
CUST-01175,1,0.45446099946911245,2,-0.7675804531497326,2,1,50,-0.33145575726588705,0,1,1,0,2,0,-0.6780629508751972,-0.011770990773545355,0,0,1,-0.5339977183065427,0,1,-0.7185550359673643
CUST-01176,1,-1.1819343784504857,5,-0.6720007078473137,1,2,100,-1.270874457518355,0,0,1,1,2,0,3.8318342884713967,-1.438557751203308,0,0,1,5.845628706396956,0,1,-1.0256089887087114
CUST-01177,1,-1.4794608107995035,5,0.4749562357817129,2,1,100,0.8109755490100562,0,1,1,0,4,0,2.0764811090625166,-0.011770990773545355,0,0,2,0.6535061451128721,0,0,0.7603327785063085
CUST-01178,1,0.6032242156436214,4,-1.2932690523130366,1,1,5,1.302896683881016,1,1,2,1,4,0,-0.6377783218518933,-1.0818610610958674,0,0,4,-0.6209715703033438,0,0,0.2209543924346585
CUST-01179,1,-1.1075527703632313,0,-0.19410198133521928,1,0,5,2.0122758512178254,0,1,3,0,3,1,0.29603258698338053,-0.011770990773545355,0,0,2,-0.3325847822186151,0,0,0.000448740624112937
CUST-01180,0,-0.06621025714166881,6,0.5705359810841318,0,0,25,-0.451523656620245,0,1,2,0,1,0,-0.5486238149970404,1.0583190795487767,0,0,2,-0.41946769144128454,0,1,-0.9798405061661946
CUST-01181,0,-1.4050792027122492,7,1.4307536888059018,1,0,999,1.8920526246974207,1,0,3,1,4,0,-0.4594693081421875,-0.368467680880986,0,1,3,-0.5795983678841823,0,0,0.49784199347826796
CUST-01182,0,0.9007506479926393,4,-0.2418918539864287,2,1,999,0.9951935679418396,1,1,2,1,1,1,-0.47069617196835417,0.701622389441336,1,1,2,-0.5350161940829413,0,1,-1.1098136219160486
CUST-01183,1,0.9007506479926393,1,1.6219131794107395,1,0,100,-1.0596295116943875,1,0,3,1,1,0,-0.28776433197728574,1.4150157696562173,0,0,3,0.042914913357643886,0,1,-0.8326916541000926
CUST-01184,1,0.3056977832946035,0,0.33158661782808463,0,0,10,-0.8253961452954586,0,1,1,1,5,0,0.4776436194654882,1.0583190795487767,0,0,2,0.6548903150884736,0,0,1.7506663155400366
CUST-01185,1,1.1982770803416571,2,0.9050650896425979,2,0,999,0.03076719395579866,1,0,0,1,4,0,0.03979593024498856,-0.7251643709884267,0,1,3,-0.1284393001229438,0,0,0.3892297349794202
CUST-01186,1,-0.21497347331617772,0,-0.9109500711033609,2,2,100,-0.3014776142188092,1,1,1,1,4,0,-0.2587065667801484,-0.011770990773545355,0,0,1,-0.23773298450089897,0,0,0.6419440775038655
CUST-01187,0,-1.1075527703632313,0,1.3829638161546924,1,2,10,-1.172552361410582,0,0,2,1,3,0,-0.6450427631511776,-1.0818610610958674,0,0,3,-0.3260331479198812,0,0,-0.44903324776892944
CUST-01188,0,-1.1819343784504857,5,-0.8631601984521515,1,0,100,0.022224199823211995,0,0,3,0,4,0,-0.3874852989038248,2.1284091498710986,0,0,1,-0.3894041648396958,0,0,1.4389585083192378
CUST-01189,1,-0.9587895541887224,2,-1.2932690523130366,2,2,25,0.050027762545631155,1,1,2,0,3,0,-0.5406989699432756,-1.0818610610958674,0,0,4,-0.48707028039975964,0,0,-0.4437432549073948
CUST-01190,1,-1.0331711622759767,3,-1.4844285429178743,2,1,25,0.9765543080161956,0,1,0,2,5,0,-0.1979494213679524,1.771712459763658,1,0,0,-0.41420227006158694,1,0,1.9842630256345055
CUST-01191,1,-0.58688151375245,2,0.5227461084329224,2,0,10,-0.5993951186970226,0,0,3,0,2,0,-0.6476843781690991,-0.368467680880986,0,0,2,-0.47307293986425053,0,1,-0.8509387813756388
CUST-01192,1,-0.9587895541887224,1,0.4271663631305035,1,0,50,-0.8031843605507325,1,1,3,0,3,0,-0.09558683942349176,-0.011770990773545355,0,0,2,0.08991597176814235,0,0,-0.019405473090380584
CUST-01193,0,0.3056977832946035,2,-1.0543196890569893,2,2,10,-1.3067550328752202,1,1,2,0,2,0,-0.7804255328196578,1.4150157696562173,0,0,1,-0.4605622022730048,0,1,-0.18804910627740135
CUST-01194,0,-1.2563159865377402,2,1.2873840708522735,2,0,999,0.2266347503411101,1,1,1,0,3,0,-0.8722216546924323,-0.368467680880986,0,1,3,-0.6940658494700234,0,0,-0.19270296075685245
CUST-01195,0,0.45446099946911245,4,-0.815370325800942,1,0,5,0.08777226389506079,1,0,0,0,1,0,-0.5215472610633443,1.0583190795487767,0,0,1,-0.4798994822842974,0,1,-0.9784677864995938
CUST-01196,0,-0.58688151375245,5,0.33158661782808463,2,2,10,2.282234465807572,0,1,0,3,5,0,3.1476559988297117,-0.011770990773545355,0,0,2,0.5380201138015311,1,0,1.4842582573170613
CUST-01197,0,0.6776058237308759,1,0.04484738192082795,1,1,5,0.873417069760964,0,0,0,2,2,1,0.590572661481635,-0.368467680880986,1,0,2,-0.04627611943291701,1,1,-0.7881619673542642
CUST-01198,0,0.08255295903284013,0,0.2837967451768752,2,1,10,-0.5934926863872351,0,0,2,0,3,0,0.06885369544212576,0.701622389441336,0,0,2,0.12411652333938089,0,0,0.25677902763618937
CUST-01199,0,1.4214219046034204,1,0.809485344340179,2,1,100,-0.05000293238865941,1,0,0,2,2,0,0.8481301257289879,-0.011770990773545355,0,0,3,0.4078993994959606,1,1,-0.6411805201255525
CUST-01200,0,-0.21497347331617772,1,1.4307536888059018,1,1,999,-1.1855998433585329,1,1,3,0,1,0,-0.9303371850867068,-1.0818610610958674,0,1,3,-0.6826017060465226,0,1,-1.8027357248421119
CUST-01201,1,-0.735644729926959,2,0.7139055990377602,1,0,5,-0.45882403342445566,0,1,2,1,4,0,-0.05464180664570742,-0.7251643709884267,0,0,3,-0.035446788982536365,0,0,0.38444195663005715
CUST-01202,0,0.3056977832946035,6,1.3829638161546924,0,1,10,0.13701097553197072,0,1,1,0,3,0,-0.8642968096386676,-0.368467680880986,0,0,3,-0.6869063410300621,0,0,-0.1923011891471154
CUST-01203,0,0.5288426075563669,5,1.239594198201064,2,0,5,2.3847503953986156,0,1,1,1,1,0,-0.43833638799881497,1.4150157696562173,1,0,3,-0.5922704630148882,0,1,-0.8403253146850915
CUST-01204,0,-0.21497347331617772,6,-0.5286310898936853,2,0,100,-0.943289464325158,0,1,1,0,4,0,-0.8477867157766579,-0.011770990773545355,0,0,2,-0.610339707610647,0,0,0.6120790545134309
CUST-01205,0,0.23131617520734904,0,0.18821699987445628,2,2,50,1.6763031910580883,1,1,2,0,1,0,1.6868428939190856,0.701622389441336,0,0,2,0.20652992576948162,0,1,-1.0004313011652055
CUST-01206,0,-0.06621025714166881,0,-1.0543196890569893,1,0,25,0.21249997823082997,0,0,3,0,5,1,-0.47730020951315805,-0.368467680880986,0,0,1,-0.4685717602579339,0,0,1.1665573569176888
CUST-01207,0,-0.6612631218397045,6,1.4307536888059018,2,0,100,0.8398664018948045,1,0,1,0,5,1,-0.8596739833573048,-1.0818610610958674,0,0,3,-0.7016616785521678,0,0,0.8793241369233571
CUST-01208,1,-0.6612631218397045,5,1.5741233067595302,0,0,5,-0.08914537823251241,0,1,1,2,4,0,-0.7837275515920598,0.701622389441336,0,0,3,-0.6271148738357125,1,0,0.8831744481833347
CUST-01209,0,1.4214219046034204,2,1.2873840708522735,1,2,100,-0.7359276976523663,0,1,0,1,3,0,-0.8860901335365204,-0.011770990773545355,0,0,3,-0.665046208136968,0,0,-0.05948219116162609
CUST-01210,0,0.6032242156436214,0,0.809485344340179,2,2,5,1.57720445912008,0,0,3,0,5,0,-0.2237051677926877,-0.7251643709884267,0,0,3,-0.47738648171262194,0,0,1.0454901785170008
CUST-01211,0,-1.4050792027122492,2,1.1918043255498547,2,0,50,-0.5237507888321165,0,1,2,1,4,0,5.842763720864189,-0.7251643709884267,0,0,3,4.723707336803695,0,0,0.6834269962091901
CUST-01212,1,1.644566728865184,3,1.0006448349450168,2,0,5,0.7573876767238288,1,1,0,0,1,0,1.2939026600032524,-0.368467680880986,0,0,3,0.3107889427999856,0,1,-1.4221240865514524
CUST-01213,0,0.7519874318181303,5,-0.9587399437545704,1,1,10,-1.1362058045555756,1,0,0,0,1,1,0.09659065313030232,0.34492569933389533,1,0,1,0.5615898681493362,0,1,-1.2149773407646554
CUST-01214,1,-1.5538424188867581,1,-0.8631601984521515,1,1,50,-0.9852277991578576,0,0,1,1,4,0,1.261542876033713,0.701622389441336,0,0,1,1.6688485414875753,0,0,0.9868650044629063
CUST-01215,1,0.8263690399053848,1,0.09263725457203739,0,0,50,-1.5279409173261984,0,0,2,0,4,0,0.15536658727905697,-0.7251643709884267,0,0,2,1.3160642876618074,0,0,0.39508890428808185
CUST-01216,0,0.3056977832946035,2,-0.28968172663763814,1,0,25,-0.20641738859802364,0,0,3,1,2,0,-0.7500469601135599,0.34492569933389533,1,0,2,-0.5966200197052383,0,1,-0.5882805915102074
CUST-01217,0,1.495803512690675,5,0.809485344340179,2,1,50,0.21420857705734714,0,0,2,0,4,1,-0.6906106222103245,-1.0818610610958674,0,0,3,-0.5902778784493559,0,0,0.2182759150364129
CUST-01218,0,0.00817135094558566,0,0.7616954716889696,2,0,999,-0.0520221855472708,0,0,1,1,3,0,1.5732534481484577,-0.011770990773545355,0,1,3,0.8702969735982893,0,0,0.065200931726693
CUST-01219,1,0.08255295903284013,2,1.6219131794107395,2,1,10,-1.314210736845478,0,1,0,0,3,0,0.3303735822163609,1.0583190795487767,0,0,3,1.1278861024503433,0,0,0.4039613606697696
CUST-01220,0,-0.6612631218397045,6,0.9528549622938074,0,0,999,-0.9728016258740948,0,1,2,1,1,0,-0.49843312965653064,-0.7251643709884267,0,1,3,-0.2337733828075909,0,1,-1.6469153021991905
CUST-01221,0,-0.58688151375245,7,-1.7233779061739214,1,2,5,0.8161013454896081,1,1,1,1,5,0,-0.47135657572283457,-0.7251643709884267,0,0,0,-0.5223391522211057,0,0,1.032934815712726
CUST-01222,0,0.45446099946911245,6,-0.5764209625448948,1,1,999,-0.6139958723054438,1,1,0,0,4,1,-0.22898839782853084,-0.7251643709884267,0,1,1,-0.11689137260808494,0,0,0.3756029812158474
CUST-01223,0,1.1238954722544026,2,-0.6242108351961043,1,1,999,0.00016774224453276556,1,1,1,1,2,0,0.7721836939637428,-0.368467680880986,0,1,1,0.33543582717826764,0,1,-0.778954701297796
CUST-01224,1,1.347040296516166,6,0.4271663631305035,2,1,25,-0.6736415040675051,1,0,0,0,4,1,-0.4720169794773149,-0.368467680880986,0,0,2,-0.3063153805715297,0,0,0.49720585509618503
CUST-01225,0,0.9751322560798937,1,-0.5764209625448948,1,0,5,0.6495906234871865,0,1,2,1,3,1,0.17649950742242954,-1.0818610610958674,0,0,1,-0.19379883947470125,0,0,-0.4073829242262149
CUST-01226,1,0.380079391381858,3,1.6219131794107395,1,0,25,-0.6650985099349183,0,0,3,0,2,0,-0.6384387256063736,-0.7251643709884267,0,0,3,-0.45357238475578165,0,1,-0.9843939177432117
CUST-01227,0,0.00817135094558566,1,-0.7675804531497326,2,1,10,-0.28951742243318734,0,1,0,0,1,0,3.8575900348961323,-1.0818610610958674,0,0,1,2.683229369272443,0,1,-1.55999871062613
CUST-01228,1,-0.58688151375245,2,-0.2418918539864287,2,1,50,1.1909057971611041,0,1,1,0,4,0,-0.608720556654756,0.701622389441336,0,0,2,-0.6044950732077389,0,0,0.8920469045650219
CUST-01229,1,0.9751322560798937,3,1.0484347075962264,1,2,10,-0.02965507363649778,0,1,0,1,2,0,-0.40597660402927577,-1.438557751203308,0,0,3,-0.3926248028129717,0,1,-1.2404563570154639
CUST-01230,0,-0.6612631218397045,1,-0.4808412172424759,0,0,5,-0.8946720613524362,0,1,3,1,2,0,0.5965162952719586,0.34492569933389533,0,0,2,0.8434752439044163,0,1,-0.5200128988224303
CUST-01231,0,-0.8100263380142134,1,-1.5800082882202933,2,1,999,0.4322879181873847,1,1,1,0,2,0,-0.7837275515920598,-0.7251643709884267,1,1,0,-0.6527697853747799,0,1,-0.9917597305883861
